watch_id,profile_id,content_id,watch_duration_min,completion_rate_percent,device,timestamp
W05366,P0245,C0390,110,75,Laptop,2024-01-24 04:04:00
W05367,P0148,C0158,48,30,Laptop,2024-02-13 23:05:00
W05368,P0092,C0379,100,16,Mobile,2024-04-07 06:25:00
W05369,P0085,C0245,64,20,TV,2024-02-25 06:53:00
W05370,P0087,C0222,5,65,Mobile,2024-01-22 11:54:00
W05371,P0395,C0127,23,53,Mobile,2024-03-21 22:59:00
W05372,P0120,C0166,37,63,Mobile,2024-01-13 13:58:00
W05373,P0450,C0201,95,66,TV,2024-01-16 16:32:00
W05374,P0340,C0194,28,67,Mobile,2024-02-14 22:24:00
W05375,P0024,C0167,87,46,Laptop,2024-05-18 22:29:00
W05376,P0375,C0350,129,57,Mobile,2024-05-27 05:54:00
W05377,P0089,C0242,143,71,Mobile,2024-04-10 01:44:00
W05378,P0037,C0367,13,48,Tablet,2024-05-19 10:05:00
W05379,P0342,C0140,10,73,Tablet,2024-02-11 14:10:00
W05380,P0383,C0315,62,77,Laptop,2024-05-12 14:32:00
W05381,P0408,C0231,104,77,TV,2024-01-28 13:13:00
W05382,P0271,C0101,126,36,Tablet,2024-04-25 22:08:00
W05383,P0012,C0109,105,79,Laptop,2024-05-28 08:21:00
W05384,P0494,C0244,15,91,Tablet,2024-04-01 21:03:00
W05385,P0095,C0238,5,69,Tablet,2024-02-27 11:34:00
W05386,P0491,C0397,85,53,TV,2024-03-21 00:25:00
W05387,P0448,C0279,114,39,TV,2024-03-17 03:36:00
W05388,P0031,C0378,104,67,Tablet,2024-03-12 13:56:00
W05389,P0437,C0244,109,93,Tablet,2024-01-06 17:26:00
W05390,P0350,C0290,137,45,TV,2024-02-23 09:58:00
W05391,P0233,C0370,103,14,TV,2024-01-11 23:58:00
W05392,P0340,C0287,13,28,Laptop,2024-05-13 21:30:00
W05393,P0328,C0254,136,21,Tablet,2024-03-17 17:02:00
W05394,P0300,C0272,61,99,TV,2024-01-12 07:29:00
W05395,P0286,C0347,128,69,Tablet,2024-02-22 21:10:00
W05396,P0035,C0111,10,92,Laptop,2024-02-05 23:44:00
W05397,P0021,C0147,146,20,Mobile,2024-01-28 03:39:00
W05398,P0111,C0366,67,62,Tablet,2024-05-29 04:30:00
W05399,P0488,C0211,122,29,Laptop,2024-05-18 13:11:00
W05400,P0319,C0379,69,82,Mobile,2024-01-30 13:53:00
W05401,P0348,C0392,56,93,Tablet,2024-03-01 22:00:00
W05402,P0487,C0352,69,36,Laptop,2024-03-22 22:10:00
W05403,P0145,C0176,129,67,Mobile,2024-04-04 08:30:00
W05404,P0012,C0275,104,14,Laptop,2024-01-13 08:11:00
W05405,P0244,C0209,140,83,Laptop,2024-05-19 00:08:00
W05406,P0498,C0114,100,18,Laptop,2024-02-17 09:20:00
W05407,P0146,C0281,12,98,Laptop,2024-02-22 07:19:00
W05408,P0239,C0372,18,86,Mobile,2024-02-09 13:11:00
W05409,P0092,C0143,28,41,TV,2024-04-17 21:08:00
W05410,P0316,C0202,97,81,Laptop,2024-02-02 17:26:00
W05411,P0323,C0213,29,63,Mobile,2024-03-17 09:25:00
W05412,P0115,C0293,138,54,Laptop,2024-02-22 00:48:00
W05413,P0015,C0109,133,36,Tablet,2024-03-18 05:35:00
W05414,P0272,C0249,91,95,Tablet,2024-04-11 19:05:00
W05415,P0022,C0324,37,37,TV,2024-04-12 05:45:00
W05416,P0118,C0210,146,27,Mobile,2024-04-30 12:35:00
W05417,P0369,C0184,60,96,Tablet,2024-05-28 19:29:00
W05418,P0095,C0143,32,40,Mobile,2024-02-29 14:49:00
W05419,P0447,C0166,33,50,Tablet,2024-05-20 06:47:00
W05420,P0415,C0209,27,43,Mobile,2024-01-30 14:10:00
W05421,P0257,C0202,42,16,Laptop,2024-04-20 10:19:00
W05422,P0331,C0235,47,14,Laptop,2024-04-20 13:12:00
W05423,P0262,C0186,14,30,Tablet,2024-02-19 17:17:00
W05424,P0087,C0184,31,15,TV,2024-05-13 09:47:00
W05425,P0393,C0327,140,54,Tablet,2024-03-24 22:46:00
W05426,P0436,C0360,89,44,Tablet,2024-01-30 05:13:00
W05427,P0464,C0120,17,96,TV,2024-04-03 04:56:00
W05428,P0318,C0135,62,12,Laptop,2024-04-03 09:28:00
W05429,P0058,C0343,7,42,Laptop,2024-03-04 10:09:00
W05430,P0230,C0370,104,47,Tablet,2024-01-16 22:47:00
W05431,P0108,C0323,108,96,Mobile,2024-03-18 22:49:00
W05432,P0019,C0258,9,89,Tablet,2024-03-12 04:29:00
W05433,P0365,C0385,26,98,Laptop,2024-01-31 01:05:00
W05434,P0141,C0136,70,25,Mobile,2024-04-21 01:07:00
W05435,P0379,C0398,93,98,TV,2024-02-24 16:19:00
W05436,P0160,C0129,44,80,Laptop,2024-05-02 16:13:00
W05437,P0100,C0355,92,17,TV,2024-01-25 13:56:00
W05438,P0265,C0242,126,12,Laptop,2024-04-11 14:45:00
W05439,P0238,C0234,9,78,Laptop,2024-01-26 07:01:00
W05440,P0238,C0244,148,28,Mobile,2024-01-07 07:57:00
W05441,P0049,C0397,121,16,Laptop,2024-04-29 21:54:00
W05442,P0165,C0345,19,95,Tablet,2024-03-18 17:41:00
W05443,P0287,C0354,79,99,TV,2024-05-17 07:20:00
W05444,P0415,C0105,84,59,Laptop,2024-01-28 07:41:00
W05445,P0059,C0366,22,98,Tablet,2024-04-09 21:57:00
W05446,P0183,C0339,106,15,TV,2024-05-23 15:16:00
W05447,P0147,C0350,136,14,Tablet,2024-04-01 10:08:00
W05448,P0447,C0391,57,70,Laptop,2024-01-06 11:20:00
W05449,P0386,C0131,62,95,Tablet,2024-05-06 04:30:00
W05450,P0301,C0220,116,67,TV,2024-04-17 13:30:00
W05451,P0096,C0179,89,31,TV,2024-02-16 01:38:00
W05452,P0043,C0109,79,66,TV,2024-01-14 03:13:00
W05453,P0354,C0144,62,84,Laptop,2024-05-11 18:58:00
W05454,P0257,C0322,120,41,Mobile,2024-05-19 12:49:00
W05455,P0213,C0244,63,26,Tablet,2024-05-24 17:03:00
W05456,P0189,C0220,34,67,TV,2024-01-10 14:39:00
W05457,P0131,C0153,72,50,TV,2024-01-21 00:14:00
W05458,P0347,C0165,79,31,Mobile,2024-04-21 10:37:00
W05459,P0300,C0276,72,89,TV,2024-03-25 20:36:00
W05460,P0391,C0170,135,51,TV,2024-01-05 03:50:00
W05461,P0289,C0221,61,88,Laptop,2024-04-26 23:45:00
W05462,P0137,C0303,45,17,Mobile,2024-05-28 16:51:00
W05463,P0030,C0389,8,55,TV,2024-03-14 02:48:00
W05464,P0146,C0280,43,57,Laptop,2024-01-24 16:39:00
W05465,P0312,C0181,113,12,Laptop,2024-02-07 00:43:00
W05466,P0474,C0155,110,86,Laptop,2024-03-15 05:50:00
W05467,P0468,C0279,112,39,Laptop,2024-01-23 09:57:00
W05468,P0486,C0198,15,37,Mobile,2024-02-12 07:45:00
W05469,P0105,C0210,15,82,Mobile,2024-02-09 05:02:00
W05470,P0287,C0253,58,85,Laptop,2024-01-20 10:20:00
W05471,P0456,C0225,24,34,Mobile,2024-03-08 04:39:00
W05472,P0191,C0191,132,46,Tablet,2024-02-05 09:16:00
W05473,P0471,C0394,80,94,Tablet,2024-05-09 19:37:00
W05474,P0178,C0137,123,60,Laptop,2024-01-23 11:58:00
W05475,P0345,C0105,18,48,TV,2024-03-31 06:29:00
W05476,P0239,C0250,127,92,TV,2024-04-12 09:09:00
W05477,P0001,C0272,29,81,Tablet,2024-04-03 17:41:00
W05478,P0110,C0362,110,76,Laptop,2024-02-12 14:30:00
W05479,P0338,C0127,110,95,Tablet,2024-04-23 08:36:00
W05480,P0275,C0155,107,10,Tablet,2024-03-08 02:02:00
W05481,P0371,C0349,14,47,TV,2024-03-20 19:36:00
W05482,P0382,C0373,18,61,Tablet,2024-01-11 19:45:00
W05483,P0234,C0359,137,72,Laptop,2024-05-21 23:19:00
W05484,P0064,C0366,26,61,TV,2024-01-26 15:38:00
W05485,P0244,C0291,79,92,TV,2024-02-05 10:33:00
W05486,P0053,C0163,33,94,Tablet,2024-02-28 01:35:00
W05487,P0262,C0204,139,69,Mobile,2024-01-06 05:53:00
W05488,P0017,C0388,39,22,Tablet,2024-02-25 19:19:00
W05489,P0302,C0359,75,100,Laptop,2024-04-03 16:06:00
W05490,P0493,C0261,98,26,Mobile,2024-04-29 07:09:00
W05491,P0456,C0271,8,93,Laptop,2024-01-25 19:29:00
W05492,P0374,C0209,55,39,TV,2024-01-12 01:26:00
W05493,P0234,C0240,98,47,Laptop,2024-04-18 22:48:00
W05494,P0073,C0193,34,20,Laptop,2024-01-10 16:33:00
W05495,P0357,C0203,98,36,Laptop,2024-03-17 13:41:00
W05496,P0439,C0326,114,47,Tablet,2024-04-11 15:36:00
W05497,P0091,C0260,78,37,Tablet,2024-05-16 03:10:00
W05498,P0484,C0295,146,35,Laptop,2024-05-21 18:16:00
W05499,P0006,C0245,91,42,Tablet,2024-03-12 19:50:00
W05500,P0198,C0342,144,41,TV,2024-02-23 21:22:00
W05501,P0365,C0232,80,63,TV,2024-04-20 12:23:00
W05502,P0196,C0193,30,34,Mobile,2024-04-05 13:58:00
W05503,P0470,C0373,138,33,Tablet,2024-01-19 21:53:00
W05504,P0296,C0292,105,49,Tablet,2024-02-19 02:54:00
W05505,P0347,C0122,119,36,Laptop,2024-02-15 03:04:00
W05506,P0485,C0294,147,55,Mobile,2024-03-23 08:29:00
W05507,P0322,C0270,110,95,TV,2024-02-20 22:13:00
W05508,P0137,C0111,107,93,TV,2024-03-30 18:24:00
W05509,P0267,C0281,108,78,Laptop,2024-04-27 02:35:00
W05510,P0404,C0332,81,78,Tablet,2024-01-19 13:14:00
W05511,P0116,C0129,99,48,Laptop,2024-05-26 08:00:00
W05512,P0043,C0120,111,90,Mobile,2024-01-07 01:08:00
W05513,P0231,C0105,116,38,TV,2024-04-03 14:34:00
W05514,P0058,C0134,56,84,Mobile,2024-04-29 03:05:00
W05515,P0206,C0240,22,95,TV,2024-05-15 11:21:00
W05516,P0410,C0128,61,40,TV,2024-02-11 00:12:00
W05517,P0294,C0198,37,74,Mobile,2024-01-18 22:01:00
W05518,P0094,C0362,108,24,TV,2024-02-20 08:19:00
W05519,P0036,C0346,136,92,TV,2024-04-22 12:03:00
W05520,P0230,C0119,23,83,Mobile,2024-05-23 05:56:00
W05521,P0227,C0112,11,18,TV,2024-01-03 21:17:00
W05522,P0183,C0125,30,22,Mobile,2024-03-19 04:15:00
W05523,P0262,C0113,91,54,Laptop,2024-04-07 19:33:00
W05524,P0131,C0176,102,99,Tablet,2024-01-23 18:02:00
W05525,P0065,C0359,140,15,Tablet,2024-04-22 13:55:00
W05526,P0380,C0124,145,53,Tablet,2024-02-23 23:50:00
W05527,P0448,C0108,36,11,TV,2024-04-20 18:03:00
W05528,P0186,C0328,38,38,Mobile,2024-03-13 12:07:00
W05529,P0117,C0223,59,57,Tablet,2024-02-24 11:59:00
W05530,P0186,C0190,47,21,TV,2024-03-03 03:03:00
W05531,P0274,C0324,146,96,TV,2024-02-24 02:56:00
W05532,P0151,C0324,23,76,Mobile,2024-03-03 18:16:00
W05533,P0352,C0357,61,59,Laptop,2024-03-19 19:50:00
W05534,P0413,C0103,84,20,Mobile,2024-03-05 00:08:00
W05535,P0151,C0371,6,14,TV,2024-01-26 17:31:00
W05536,P0384,C0248,53,54,Laptop,2024-02-09 00:26:00
W05537,P0036,C0289,94,83,Laptop,2024-02-07 20:19:00
W05538,P0326,C0287,26,56,Tablet,2024-03-25 17:33:00
W05539,P0465,C0288,95,15,TV,2024-04-08 20:13:00
W05540,P0466,C0224,33,89,Mobile,2024-01-12 16:52:00
W05541,P0095,C0137,10,96,Mobile,2024-01-30 17:41:00
W05542,P0134,C0249,127,93,Tablet,2024-03-25 09:31:00
W05543,P0162,C0206,89,98,TV,2024-02-07 23:03:00
W05544,P0044,C0203,127,78,Mobile,2024-05-22 15:13:00
W05545,P0300,C0332,108,72,Mobile,2024-01-29 18:55:00
W05546,P0283,C0246,18,76,Mobile,2024-01-21 19:28:00
W05547,P0356,C0117,74,56,Laptop,2024-05-25 07:20:00
W05548,P0240,C0259,143,43,Laptop,2024-04-28 07:00:00
W05549,P0052,C0382,106,21,Tablet,2024-02-29 19:49:00
W05550,P0426,C0378,73,36,Tablet,2024-05-19 20:26:00
W05551,P0281,C0225,83,78,Mobile,2024-04-22 07:47:00
W05552,P0074,C0273,42,95,TV,2024-05-08 05:13:00
W05553,P0295,C0263,66,77,TV,2024-01-03 21:18:00
W05554,P0238,C0303,84,37,Tablet,2024-05-28 00:22:00
W05555,P0167,C0255,121,80,TV,2024-05-16 05:38:00
W05556,P0140,C0361,130,54,TV,2024-02-24 06:05:00
W05557,P0139,C0286,28,11,Mobile,2024-04-25 15:14:00
W05558,P0369,C0157,103,18,Mobile,2024-03-02 20:42:00
W05559,P0235,C0317,139,88,TV,2024-04-09 00:26:00
W05560,P0003,C0308,18,40,Mobile,2024-02-03 13:20:00
W05561,P0256,C0302,98,45,TV,2024-04-01 20:46:00
W05562,P0371,C0174,28,24,TV,2024-04-05 11:29:00
W05563,P0278,C0185,17,71,Laptop,2024-05-27 12:18:00
W05564,P0004,C0220,33,40,TV,2024-04-04 20:09:00
W05565,P0392,C0114,26,36,Laptop,2024-02-07 16:21:00
W05566,P0270,C0229,6,11,Tablet,2024-02-10 15:04:00
W05567,P0212,C0382,107,82,TV,2024-05-16 11:42:00
W05568,P0216,C0149,40,52,Tablet,2024-03-19 11:56:00
W05569,P0270,C0342,42,10,Mobile,2024-05-07 09:03:00
W05570,P0476,C0153,22,92,Laptop,2024-05-21 21:14:00
W05571,P0016,C0365,55,18,Tablet,2024-02-07 10:09:00
W05572,P0416,C0169,147,69,Mobile,2024-05-15 08:03:00
W05573,P0064,C0140,132,11,TV,2024-01-21 22:15:00
W05574,P0239,C0284,21,67,Laptop,2024-02-15 09:14:00
W05575,P0460,C0233,116,74,TV,2024-04-29 00:45:00
W05576,P0016,C0156,81,21,Tablet,2024-02-17 03:17:00
W05577,P0052,C0355,26,64,TV,2024-03-24 09:02:00
W05578,P0019,C0105,127,99,Mobile,2024-03-11 08:39:00
W05579,P0325,C0169,132,19,Tablet,2024-05-09 15:12:00
W05580,P0396,C0152,94,74,Laptop,2024-02-21 17:48:00
W05581,P0093,C0198,136,74,Mobile,2024-02-06 15:37:00
W05582,P0261,C0261,11,70,Mobile,2024-02-13 14:26:00
W05583,P0298,C0371,142,84,Laptop,2024-05-03 16:46:00
W05584,P0017,C0165,19,78,Mobile,2024-01-06 09:39:00
W05585,P0111,C0343,44,44,Tablet,2024-04-10 11:37:00
W05586,P0328,C0362,106,20,TV,2024-05-13 17:16:00
W05587,P0360,C0312,148,77,Laptop,2024-01-30 21:21:00
W05588,P0488,C0254,102,47,Laptop,2024-02-27 13:59:00
W05589,P0094,C0334,124,48,Tablet,2024-05-16 11:44:00
W05590,P0010,C0240,22,30,Tablet,2024-03-17 09:21:00
W05591,P0212,C0215,6,45,Laptop,2024-02-01 00:42:00
W05592,P0237,C0230,124,81,Laptop,2024-05-04 22:54:00
W05593,P0254,C0278,58,29,Laptop,2024-03-18 09:18:00
W05594,P0016,C0195,101,52,Laptop,2024-01-14 23:56:00
W05595,P0489,C0201,77,30,Tablet,2024-03-03 17:22:00
W05596,P0144,C0296,147,44,TV,2024-03-31 00:36:00
W05597,P0042,C0390,96,73,Laptop,2024-04-16 01:31:00
W05598,P0003,C0308,12,41,Mobile,2024-02-21 03:04:00
W05599,P0407,C0195,104,45,Mobile,2024-01-28 06:11:00
W05600,P0470,C0203,43,78,Mobile,2024-03-04 05:44:00
W05601,P0377,C0108,140,61,Tablet,2024-03-18 02:46:00
W05602,P0156,C0236,110,13,Laptop,2024-03-30 04:23:00
W05603,P0494,C0198,54,16,Tablet,2024-01-15 21:26:00
W05604,P0173,C0361,87,93,Mobile,2024-01-17 08:31:00
W05605,P0484,C0247,31,80,TV,2024-03-26 09:35:00
W05606,P0452,C0285,81,33,Mobile,2024-01-12 12:01:00
W05607,P0486,C0332,42,30,Laptop,2024-02-25 19:57:00
W05608,P0024,C0201,25,66,TV,2024-04-10 17:19:00
W05609,P0275,C0247,49,82,TV,2024-01-02 04:03:00
W05610,P0075,C0305,34,28,TV,2024-04-01 21:12:00
W05611,P0040,C0146,99,93,Mobile,2024-04-14 11:33:00
W05612,P0302,C0204,148,37,Tablet,2024-01-31 19:52:00
W05613,P0040,C0322,56,41,Mobile,2024-02-16 17:46:00
W05614,P0062,C0218,110,43,Laptop,2024-03-05 13:37:00
W05615,P0238,C0105,45,25,TV,2024-01-01 02:23:00
W05616,P0487,C0311,85,47,Tablet,2024-05-01 17:31:00
W05617,P0245,C0155,28,90,Tablet,2024-03-26 13:09:00
W05618,P0018,C0119,107,84,Laptop,2024-02-10 14:03:00
W05619,P0140,C0188,6,13,Laptop,2024-05-26 13:56:00
W05620,P0398,C0347,64,65,Laptop,2024-05-02 12:30:00
W05621,P0495,C0217,55,49,TV,2024-01-07 12:43:00
W05622,P0082,C0270,133,59,TV,2024-04-10 18:54:00
W05623,P0189,C0250,95,49,Laptop,2024-02-21 11:58:00
W05624,P0108,C0395,105,91,TV,2024-01-24 17:29:00
W05625,P0234,C0308,118,58,Mobile,2024-05-04 16:45:00
W05626,P0268,C0383,10,57,Tablet,2024-03-30 23:21:00
W05627,P0104,C0274,58,15,TV,2024-01-10 00:16:00
W05628,P0411,C0227,31,14,Tablet,2024-01-02 11:56:00
W05629,P0134,C0256,84,88,Mobile,2024-01-27 20:25:00
W05630,P0344,C0280,67,54,TV,2024-04-27 00:08:00
W05631,P0371,C0187,103,25,Laptop,2024-03-26 00:22:00
W05632,P0033,C0367,95,26,Laptop,2024-03-13 00:26:00
W05633,P0237,C0182,39,68,Mobile,2024-04-02 18:24:00
W05634,P0374,C0164,62,65,Mobile,2024-03-24 03:18:00
W05635,P0336,C0219,40,88,TV,2024-02-12 12:54:00
W05636,P0178,C0263,106,44,Mobile,2024-04-01 14:10:00
W05637,P0012,C0393,96,17,Tablet,2024-03-24 04:59:00
W05638,P0351,C0278,60,70,Laptop,2024-02-09 10:46:00
W05639,P0441,C0130,71,36,TV,2024-01-25 16:40:00
W05640,P0229,C0261,61,87,Mobile,2024-02-28 15:08:00
W05641,P0309,C0103,35,96,Tablet,2024-04-12 22:45:00
W05642,P0269,C0124,135,29,Laptop,2024-04-21 05:41:00
W05643,P0378,C0159,56,66,Laptop,2024-04-07 01:01:00
W05644,P0456,C0337,109,79,TV,2024-01-08 10:24:00
W05645,P0358,C0340,115,97,TV,2024-05-25 04:15:00
W05646,P0131,C0260,96,32,TV,2024-02-29 16:53:00
W05647,P0249,C0160,41,85,TV,2024-02-29 22:50:00
W05648,P0448,C0340,121,11,Mobile,2024-01-14 22:07:00
W05649,P0468,C0159,71,36,TV,2024-04-12 04:04:00
W05650,P0058,C0153,53,41,Mobile,2024-02-25 12:59:00
W05651,P0004,C0164,32,59,Tablet,2024-02-24 23:55:00
W05652,P0236,C0221,36,73,Tablet,2024-04-19 20:40:00
W05653,P0173,C0219,103,49,Laptop,2024-01-04 07:53:00
W05654,P0322,C0386,75,42,Tablet,2024-02-05 20:01:00
W05655,P0371,C0118,36,38,Tablet,2024-05-10 17:20:00
W05656,P0036,C0105,140,42,TV,2024-03-02 17:51:00
W05657,P0279,C0260,72,26,TV,2024-03-02 18:12:00
W05658,P0237,C0242,74,83,TV,2024-05-26 06:05:00
W05659,P0275,C0118,52,74,Tablet,2024-03-31 03:49:00
W05660,P0296,C0168,100,52,TV,2024-04-23 02:57:00
W05661,P0328,C0214,112,72,TV,2024-03-29 23:53:00
W05662,P0400,C0122,50,90,TV,2024-02-25 21:33:00
W05663,P0058,C0120,71,67,TV,2024-01-25 14:59:00
W05664,P0363,C0363,33,100,Mobile,2024-02-01 01:21:00
W05665,P0018,C0198,87,52,TV,2024-03-18 12:41:00
W05666,P0036,C0205,142,46,Tablet,2024-04-15 20:12:00
W05667,P0408,C0386,75,55,TV,2024-01-20 18:17:00
W05668,P0129,C0105,69,34,TV,2024-01-10 03:35:00
W05669,P0001,C0229,149,76,Mobile,2024-02-03 07:24:00
W05670,P0064,C0259,26,60,TV,2024-02-09 03:12:00
W05671,P0062,C0351,104,83,TV,2024-05-06 04:48:00
W05672,P0366,C0376,18,47,Laptop,2024-03-11 19:27:00
W05673,P0420,C0183,10,47,TV,2024-05-12 23:50:00
W05674,P0331,C0218,51,10,Tablet,2024-02-12 23:13:00
W05675,P0146,C0129,148,63,Laptop,2024-03-29 13:00:00
W05676,P0272,C0238,38,74,Laptop,2024-05-07 15:19:00
W05677,P0017,C0257,5,31,Tablet,2024-05-18 09:23:00
W05678,P0280,C0131,12,70,Tablet,2024-01-17 00:12:00
W05679,P0098,C0386,26,67,TV,2024-03-24 14:24:00
W05680,P0452,C0253,72,63,TV,2024-04-15 05:11:00
W05681,P0227,C0158,38,28,TV,2024-04-13 05:38:00
W05682,P0463,C0187,41,79,Laptop,2024-02-13 05:58:00
W05683,P0386,C0223,125,43,Tablet,2024-04-21 02:48:00
W05684,P0243,C0291,27,88,Mobile,2024-05-28 12:40:00
W05685,P0479,C0393,88,53,Mobile,2024-02-11 03:21:00
W05686,P0201,C0128,121,76,TV,2024-05-24 13:17:00
W05687,P0394,C0255,28,61,Tablet,2024-01-26 07:16:00
W05688,P0437,C0330,145,31,TV,2024-05-04 08:50:00
W05689,P0473,C0137,73,38,Laptop,2024-02-22 21:36:00
W05690,P0179,C0106,84,23,Laptop,2024-04-13 03:32:00
W05691,P0453,C0325,64,71,Mobile,2024-04-14 18:47:00
W05692,P0270,C0133,42,24,Tablet,2024-05-26 23:23:00
W05693,P0234,C0189,81,23,Tablet,2024-03-21 11:44:00
W05694,P0112,C0140,89,76,Laptop,2024-02-06 23:20:00
W05695,P0486,C0269,133,31,Tablet,2024-03-10 02:33:00
W05696,P0488,C0398,8,96,Mobile,2024-05-09 09:30:00
W05697,P0066,C0118,118,16,TV,2024-04-27 13:24:00
W05698,P0338,C0115,84,93,Tablet,2024-01-31 20:27:00
W05699,P0349,C0232,113,16,Tablet,2024-04-08 22:53:00
W05700,P0437,C0390,145,26,Mobile,2024-01-06 02:22:00
W05701,P0245,C0394,35,41,Mobile,2024-01-16 22:03:00
W05702,P0245,C0309,132,88,TV,2024-02-15 01:34:00
W05703,P0468,C0379,83,86,Mobile,2024-03-04 06:52:00
W05704,P0448,C0376,9,65,Laptop,2024-05-10 17:12:00
W05705,P0072,C0377,131,71,Laptop,2024-02-11 08:25:00
W05706,P0357,C0176,90,67,TV,2024-03-13 01:23:00
W05707,P0049,C0398,90,67,TV,2024-02-28 17:24:00
W05708,P0496,C0212,143,12,Tablet,2024-05-29 02:36:00
W05709,P0346,C0366,28,98,Laptop,2024-03-03 22:32:00
W05710,P0190,C0172,49,89,Laptop,2024-03-01 09:35:00
W05711,P0293,C0121,115,10,Laptop,2024-03-09 11:19:00
W05712,P0177,C0288,38,76,Laptop,2024-05-08 18:49:00
W05713,P0452,C0221,143,29,Mobile,2024-03-05 19:05:00
W05714,P0161,C0241,126,95,Laptop,2024-03-02 20:05:00
W05715,P0150,C0304,113,71,TV,2024-04-12 22:19:00
W05716,P0070,C0309,27,65,Tablet,2024-02-15 06:45:00
W05717,P0033,C0109,33,62,Tablet,2024-03-10 19:43:00
W05718,P0284,C0285,10,74,TV,2024-01-11 19:21:00
W05719,P0344,C0396,56,65,Laptop,2024-04-07 21:06:00
W05720,P0260,C0301,93,87,Mobile,2024-04-17 22:39:00
W05721,P0322,C0164,93,54,Laptop,2024-03-07 03:13:00
W05722,P0077,C0125,126,88,Laptop,2024-02-21 08:25:00
W05723,P0110,C0256,146,27,TV,2024-01-25 11:14:00
W05724,P0305,C0321,21,57,Tablet,2024-01-22 15:32:00
W05725,P0384,C0392,32,47,Tablet,2024-04-05 08:02:00
W05726,P0139,C0239,13,31,Tablet,2024-04-26 16:07:00
W05727,P0035,C0121,119,89,TV,2024-01-20 10:17:00
W05728,P0423,C0254,128,84,Mobile,2024-01-04 05:06:00
W05729,P0394,C0168,8,80,Mobile,2024-01-20 02:01:00
W05730,P0235,C0141,40,82,Tablet,2024-05-16 09:51:00
W05731,P0330,C0115,138,10,Tablet,2024-04-11 19:52:00
W05732,P0200,C0379,69,51,Mobile,2024-02-28 05:00:00
W05733,P0325,C0269,7,81,TV,2024-02-10 19:00:00
W05734,P0151,C0234,41,84,Mobile,2024-01-19 19:10:00
W05735,P0034,C0299,113,78,Laptop,2024-05-28 06:38:00
W05736,P0124,C0338,7,38,Laptop,2024-01-03 13:24:00
W05737,P0367,C0212,147,15,TV,2024-04-26 08:17:00
W05738,P0032,C0152,60,65,Tablet,2024-01-16 06:37:00
W05739,P0272,C0237,65,21,Laptop,2024-01-09 21:26:00
W05740,P0324,C0355,72,48,Mobile,2024-05-21 07:15:00
W05741,P0310,C0215,83,80,Laptop,2024-03-12 05:59:00
W05742,P0124,C0258,75,21,Mobile,2024-05-08 14:23:00
W05743,P0412,C0400,115,42,Mobile,2024-05-01 21:04:00
W05744,P0368,C0364,27,92,Mobile,2024-04-24 20:45:00
W05745,P0492,C0199,18,62,Laptop,2024-05-27 09:51:00
W05746,P0316,C0221,138,28,TV,2024-01-07 02:14:00
W05747,P0078,C0190,37,67,Mobile,2024-02-19 12:33:00
W05748,P0076,C0130,13,94,Laptop,2024-05-09 22:06:00
W05749,P0060,C0330,144,92,Tablet,2024-01-14 21:50:00
W05750,P0085,C0239,121,52,TV,2024-02-19 20:12:00
W05751,P0368,C0354,99,82,Laptop,2024-02-10 06:28:00
W05752,P0080,C0131,7,54,TV,2024-01-05 11:43:00
W05753,P0374,C0262,50,95,Laptop,2024-01-05 18:56:00
W05754,P0172,C0256,40,28,Mobile,2024-04-27 14:23:00
W05755,P0258,C0217,145,46,Tablet,2024-02-05 01:18:00
W05756,P0279,C0291,17,20,Laptop,2024-01-19 21:41:00
W05757,P0221,C0276,89,65,TV,2024-02-25 03:23:00
W05758,P0046,C0105,47,34,Tablet,2024-01-17 07:55:00
W05759,P0491,C0112,132,78,Tablet,2024-05-25 07:08:00
W05760,P0073,C0159,51,54,Tablet,2024-03-18 18:23:00
W05761,P0054,C0399,23,71,Mobile,2024-02-19 00:57:00
W05762,P0327,C0350,87,23,Mobile,2024-01-18 20:31:00
W05763,P0221,C0193,101,86,Laptop,2024-05-14 16:33:00
W05764,P0492,C0211,103,43,Mobile,2024-01-10 09:40:00
W05765,P0381,C0395,33,91,Tablet,2024-03-25 14:58:00
W05766,P0337,C0117,132,69,TV,2024-03-23 10:20:00
W05767,P0009,C0320,76,73,Tablet,2024-02-13 16:05:00
W05768,P0326,C0399,69,79,Tablet,2024-05-21 08:12:00
W05769,P0172,C0105,42,60,Mobile,2024-01-18 10:04:00
W05770,P0084,C0229,128,51,TV,2024-02-07 19:31:00
W05771,P0330,C0212,98,30,Tablet,2024-02-20 08:50:00
W05772,P0329,C0124,37,14,TV,2024-04-29 01:05:00
W05773,P0012,C0129,17,75,TV,2024-05-20 07:25:00
W05774,P0481,C0232,105,79,Tablet,2024-04-07 11:09:00
W05775,P0032,C0144,131,70,Mobile,2024-03-28 15:43:00
W05776,P0418,C0307,81,17,Mobile,2024-02-02 23:04:00
W05777,P0339,C0316,125,75,Laptop,2024-03-14 08:31:00
W05778,P0289,C0344,53,96,Tablet,2024-03-22 18:14:00
W05779,P0320,C0131,114,71,Tablet,2024-02-26 01:18:00
W05780,P0304,C0366,139,29,TV,2024-02-11 16:22:00
W05781,P0272,C0111,40,13,TV,2024-04-25 04:19:00
W05782,P0178,C0182,97,24,Laptop,2024-01-04 17:08:00
